Drama	101	138
Crime	100	31
Crime	100	33
Comedy	100	184
Biography	100	40
Adventure	100	32
Action	100	185
Animation	100	30
Biography	100	148
Drama	99	176
Crime	99	63
Crime	99	112
Action	99	166
Animation	99	29
Drama	99	132
Crime	98	38
Horror	98	11
Adventure	98	71
Adventure	98	114
Drama	97	159
Horror	97	6
Drama	97	185
Crime	97	74
Adventure	97	37
Biography	97	55
Animation	97	19
Comedy	96	161
Drama	96	165
Crime	96	57
Animation	96	93
Crime	96	67
Crime	96	82
Adventure	96	72
Comedy	95	153
Crime	95	43
Biography	95	-1
Drama	95	184
Action	95	288
Adventure	95	36
Horror	95	80
Crime	95	135
Action	95	180
Adventure	95	134
Action	94	240
Comedy	94	69
Action	94	172
Biography	94	122
Adventure	93	148
Comedy	93	152
Crime	93	60
Horror	93	85
Action	93	186
Biography	93	118
Biography	93	155
Crime	92	39
Comedy	92	165
Adventure	92	26
Biography	92	68
Biography	92	117
Action	92	189
Adventure	92	129
Biography	91	163
Animation	91	79
Crime	91	59
Drama	91	198
Adventure	91	27
Crime	91	149
Adventure	91	80
Adventure	91	113
Action	91	218
Drama	90	154
Drama	90	178
Comedy	90	176
Animation	90	86
Horror	90	22
Comedy	90	198
Biography	90	61
Adventure	90	88
Adventure	90	135
Animation	90	37
Drama	89	153
Crime	89	26
Crime	89	50
Biography	89	-5
Horror	89	12
Crime	89	120
Adventure	89	107
Animation	89	14
Animation	89	24
Crime	88	55
Horror	88	17
Action	88	310
Adventure	88	78
Adventure	88	99
Biography	88	129
Biography	88	130
Adventure	88	115
Action	87	232
Comedy	87	191
Horror	87	78
Comedy	87	61
Horror	87	100
Action	87	179
Action	87	195
Action	87	-11
Animation	86	44
Comedy	86	178
Crime	86	66
Comedy	86	190
Crime	86	69
Action	86	296
Adventure	86	28
Adventure	86	31
Crime	86	119
Crime	86	129
Adventure	86	105
Action	85	260
Crime	85	61
Drama	85	219
Crime	85	126
Horror	85	86
Comedy	85	67
Animation	85	20
Adventure	85	132
Action	84	233
Comedy	84	154
Drama	84	158
Crime	84	34
Adventure	84	70
Biography	84	123
Biography	84	143
Crime	83	44
Action	83	274
Animation	83	92
Horror	83	23
Comedy	83	-2
Comedy	83	206
Action	83	303
Adventure	83	35
Crime	83	122
Horror	83	84
Adventure	83	106
Adventure	83	128
Comedy	82	159
Drama	82	167
Action	82	268
Drama	82	197
Crime	82	111
Adventure	82	95
Action	82	194
Action	82	200
Action	82	206
Animation	82	31
Biography	82	156
Crime	81	28
Comedy	81	158
Action	81	254
Comedy	81	167
Drama	81	171
Drama	81	175
Biography	81	205
Crime	81	81
Action	81	174
Action	81	193
Adventure	81	127
Action	80	239
Comedy	80	168
Comedy	80	177
Animation	80	100
Comedy	80	197
Animation	80	112
Adventure	80	38
Crime	80	142
Adventure	80	90
Action	80	182
Animation	80	25
Animation	79	51
Comedy	79	186
Crime	79	116
Action	79	199
Biography	79	150
Adventure	79	142
Crime	78	54
Animation	78	95
Animation	78	107
Animation	78	109
Animation	78	134
Adventure	78	101
Biography	78	132
Biography	78	139
Action	78	-15
Animation	77	58
Crime	77	45
Drama	77	179
Animation	77	85
Comedy	77	183
Comedy	77	185
Crime	77	68
Action	77	289
Animation	77	108
Comedy	77	205
Horror	77	42
Crime	77	156
Action	77	207
Biography	77	140
Action	77	213
Animation	77	36
Action	76	241
Comedy	76	171
Comedy	76	175
Adventure	76	77
Adventure	76	81
Biography	76	125
Biography	76	131
Action	76	220
Adventure	76	141
Crime	75	40
Crime	75	62
Drama	75	193
Horror	75	44
Comedy	75	219
Action	75	188
Adventure	75	102
Adventure	75	120
Action	75	210
Animation	75	33
Comedy	74	160
Drama	74	166
Drama	74	168
Drama	74	172
Crime	74	49
Drama	74	192
Horror	74	18
Horror	74	19
Horror	74	43
Action	74	203
Biography	74	137
Action	73	247
Action	73	253
Action	73	261
Drama	73	190
Comedy	73	199
Drama	73	204
Horror	73	37
Drama	73	218
Drama	73	233
Crime	73	117
Action	73	202
Animation	73	26
Adventure	73	130
Biography	72	162
Action	72	235
Comedy	72	166
Action	72	281
Drama	72	205
Action	72	302
Animation	72	115
Crime	72	141
Horror	72	93
Adventure	72	74
Biography	72	124
Action	72	223
Animation	72	43
Action	71	234
Adventure	71	149
Biography	71	170
Drama	71	173
Animation	71	78
Animation	71	88
Animation	71	91
Comedy	71	192
Drama	71	-5
Animation	71	113
Animation	71	121
Adventure	71	33
Adventure	71	39
Horror	71	75
Crime	71	130
Horror	71	99
Adventure	71	97
Adventure	71	98
Action	71	201
Biography	71	147
Biography	71	152
Animation	70	99
Drama	70	-4
Comedy	70	200
Drama	70	-11
Horror	70	76
Crime	70	148
Drama	70	275
Action	70	187
Crime	70	170
Action	70	208
Animation	69	87
Animation	69	94
Drama	69	199
Drama	69	200
Drama	69	212
Action	69	316
Horror	69	92
Adventure	69	84
Animation	69	-1
Adventure	69	121
Biography	69	145
Biography	69	146
Animation	68	57
Comedy	68	173
Drama	68	182
Biography	68	-6
Animation	68	111
Comedy	68	211
Adventure	68	44
Crime	68	132
Biography	68	138
Adventure	68	131
Action	68	225
Action	67	245
Action	67	248
Crime	67	46
Animation	67	80
Drama	67	180
Drama	67	181
Action	67	275
Drama	67	189
Comedy	67	195
Drama	67	202
Animation	67	105
Comedy	67	-5
Horror	67	35
Animation	67	116
Animation	67	120
Action	67	317
Animation	67	135
Comedy	67	240
Documentary	67	1
Adventure	67	83
Action	67	373
Crime	67	184
Crime	67	191
Animation	67	27
Biography	67	151
Crime	66	32
Biography	66	191
Drama	66	-2
Comedy	66	-4
Comedy	66	204
Comedy	66	226
Crime	66	118
Adventure	66	64
Adventure	66	73
Drama	66	274
Adventure	66	89
Crime	66	163
Action	66	181
Drama	66	310
Animation	66	28
Animation	65	53
Crime	65	42
Horror	65	21
Horror	65	29
Comedy	65	-6
Drama	65	211
Comedy	65	212
Animation	65	129
Adventure	65	34
Comedy	65	234
Adventure	65	43
Action	65	196
Adventure	65	109
Animation	65	32
Biography	65	154
Adventure	64	156
Comedy	64	172
Animation	64	90
Action	64	297
Animation	64	128
Comedy	64	246
Crime	64	123
Comedy	64	247
Crime	64	137
Crime	64	152
Comedy	64	281
Action	64	217
Animation	64	40
Animation	63	71
Action	63	267
Crime	63	52
Animation	63	102
Animation	63	106
Horror	63	36
Drama	63	225
Action	63	324
Adventure	63	51
Crime	63	125
Action	63	344
Drama	63	268
Crime	63	162
Action	62	242
Action	62	262
Comedy	62	180
Drama	62	196
Action	62	295
Drama	62	-6
Action	62	309
Comedy	62	218
Drama	62	227
Horror	62	82
Crime	62	140
Crime	62	147
Comedy	62	289
Biography	62	153
Animation	62	38
Adventure	62	140
Animation	61	49
Action	61	246
Animation	61	77
Action	61	282
Horror	61	28
Animation	61	110
Animation	61	119
Horror	61	41
Drama	61	226
Animation	61	136
Adventure	61	40
Adventure	61	45
Crime	61	136
Horror	61	91
Documentary	61	2
Action	61	366
Horror	61	107
Adventure	61	103
Comedy	61	317
Adventure	61	126
Comedy	61	324
Adventure	61	133
Action	61	227
Biography	61	157
Animation	60	50
Animation	60	52
Biography	60	177
Action	60	273
Drama	60	188
Comedy	60	189
Drama	60	194
Horror	60	20
Drama	60	-12
Comedy	60	207
Horror	60	45
Animation	60	127
Horror	60	57
Crime	60	124
Crime	60	133
Adventure	60	69
Action	60	224
Crime	59	41
Horror	59	-1
Comedy	59	188
Adventure	59	-2
Drama	59	209
Drama	59	-10
Comedy	59	217
Horror	59	49
Action	59	323
Drama	59	239
Action	59	345
Drama	59	269
Comedy	59	268
Comedy	59	276
Crime	59	157
Horror	59	114
Adventure	59	108
Adventure	59	122
Action	59	221
Biography	58	169
Biography	58	176
Animation	58	64
Crime	58	48
Drama	58	187
Comedy	58	187
Drama	58	206
Action	58	304
Drama	58	-19
Drama	58	-27
Comedy	58	225
Horror	58	64
Adventure	58	49
Horror	58	81
Comedy	58	254
Action	58	351
Adventure	58	75
Horror	58	98
Horror	58	101
Crime	58	155
Horror	58	106
Drama	58	296
Crime	58	177
Adventure	58	117
Adventure	58	136
Biography	58	158
Biography	57	164
Action	57	244
Action	57	266
Animation	57	83
Biography	57	-2
Comedy	57	182
Animation	57	89
Comedy	57	196
Drama	57	-7
Drama	57	246
Horror	57	83
Drama	57	262
Crime	57	143
Comedy	57	282
Biography	57	144
Action	57	-16
Crime	57	212
Animation	56	60
Animation	56	65
Animation	56	66
Action	56	255
Biography	56	184
Animation	56	70
Animation	56	72
Crime	56	53
Comedy	56	179
Comedy	56	193
Horror	56	24
Drama	56	203
Drama	56	-13
Animation	56	117
Horror	56	40
Animation	56	122
Horror	56	58
Comedy	56	232
Animation	56	141
Adventure	56	52
Crime	56	154
Horror	56	105
Crime	56	158
Crime	56	183
Action	56	216
Adventure	56	137
Action	55	249
Crime	55	47
Action	55	270
Animation	55	82
Animation	55	101
Action	55	290
Horror	55	26
Drama	55	207
Animation	55	124
Drama	55	-26
Animation	55	130
Animation	55	143
Comedy	55	255
Adventure	55	66
Adventure	55	123
Animation	54	45
Animation	54	46
Biography	54	171
Animation	54	81
Action	54	269
Action	54	276
Biography	54	-7
Drama	54	186
Action	54	278
Biography	54	-13
Horror	54	25
Drama	54	210
Drama	54	213
Comedy	54	213
Drama	54	240
Comedy	54	239
Action	54	338
Drama	54	249
Drama	54	250
Adventure	54	65
Drama	54	264
Crime	54	138
Comedy	54	261
Horror	54	89
Drama	54	267
Horror	54	96
Drama	54	276
Adventure	54	96
Crime	54	176
Horror	54	127
Comedy	54	323
Biography	53	161
Action	53	236
Action	53	252
Drama	53	174
Biography	53	198
Comedy	53	181
Animation	53	97
Adventure	53	-6
Horror	53	32
Drama	53	-18
Drama	53	220
Horror	53	51
Drama	53	232
Animation	53	138
Adventure	53	46
Drama	53	254
Crime	53	144
Adventure	53	76
Drama	53	302
Comedy	53	310
Action	53	222
Biography	53	160
Adventure	52	147
Comedy	52	345
Animation	52	54
Biography	52	178
Animation	52	62
Biography	52	183
Action	52	256
Action	52	259
Comedy	52	174
Biography	52	-12
Drama	52	195
Comedy	52	194
Comedy	52	-3
Comedy	52	202
Adventure	52	42
Animation	52	149
Horror	52	72
Comedy	52	249
Crime	52	131
Action	52	352
Comedy	52	267
Horror	52	97
Crime	52	150
Crime	52	153
Drama	52	282
Crime	52	172
Drama	52	316
Action	52	209
Animation	52	35
Animation	51	48
Comedy	51	353
Action	51	277
Biography	51	-11
Biography	51	212
Drama	51	214
Comedy	51	210
Comedy	51	220
Comedy	51	221
Drama	51	229
Animation	51	137
Drama	51	235
Comedy	51	233
Action	51	332
Comedy	51	253
Horror	51	87
Action	51	359
Drama	51	281
Action	51	380
Comedy	51	303
Horror	51	134
Crime	51	198
Comedy	51	325
Comedy	51	331
Adventure	51	143
Biography	50	168
Comedy	50	358
Biography	50	197
Drama	50	-3
Action	50	298
Horror	50	30
Horror	50	33
Comedy	50	208
Horror	50	38
Drama	50	230
Comedy	50	227
Action	50	325
Adventure	50	48
Drama	50	252
Drama	50	260
Action	50	358
Action	50	365
Comedy	50	288
Drama	50	295
Crime	50	169
Adventure	50	104
Crime	50	182
Drama	50	323
Action	50	228
Animation	50	41
Biography	50	159
Biography	49	175
Animation	49	67
Biography	49	199
Action	49	292
Comedy	49	203
Drama	49	-14
Animation	49	126
Animation	49	142
Comedy	49	235
Action	49	331
Horror	49	63
Action	49	337
Drama	49	253
Drama	49	256
Horror	49	90
Comedy	49	275
Drama	49	283
Crime	49	178
Comedy	49	318
Drama	49	324
Biography	48	166
Crime	48	247
Animation	48	84
Biography	48	-3
Action	48	301
Horror	48	34
Action	48	305
Horror	48	50
Animation	48	133
Comedy	48	231
Adventure	48	41
Animation	48	148
Horror	48	71
Documentary	48	0
Horror	48	113
Action	48	394
Horror	48	135
Comedy	48	309
Adventure	48	116
Adventure	48	118
Drama	48	317
Comedy	48	316
Action	48	214
Drama	48	331
Adventure	48	139
Animation	48	39
Biography	47	165
Action	47	237
Animation	47	56
Animation	47	63
Animation	47	73
Biography	47	190
Biography	47	-14
Animation	47	98
Animation	47	103
Adventure	47	-5
Horror	47	27
Comedy	47	201
Horror	47	39
Action	47	308
Comedy	47	223
Horror	47	74
Drama	47	255
Adventure	47	62
Crime	47	139
Drama	47	270
Horror	47	109
Crime	47	160
Crime	47	161
Action	47	387
Horror	47	121
Drama	47	309
Adventure	47	112
Crime	47	190
Animation	47	34
Animation	47	42
Adventure	46	144
Animation	46	61
Biography	46	185
Animation	46	74
Action	46	272
Adventure	46	-12
Horror	46	31
Comedy	46	216
Animation	46	123
Drama	46	221
Horror	46	46
Drama	46	231
Adventure	46	47
Drama	46	247
Horror	46	73
Adventure	46	57
Horror	46	102
Adventure	46	82
Animation	46	184
Drama	46	289
Horror	46	119
Comedy	46	297
Drama	46	304
Horror	46	128
Comedy	46	302
Adventure	46	110
Adventure	46	124
Action	46	231
Drama	45	352
Animation	45	55
Biography	45	206
Action	45	287
Comedy	45	209
Drama	45	216
Biography	45	240
Drama	45	224
Drama	45	-25
Drama	45	237
Adventure	45	53
Adventure	45	55
Comedy	45	252
Comedy	45	260
Horror	45	94
Crime	45	145
Crime	45	146
Comedy	45	283
Crime	45	166
Comedy	45	290
Crime	45	171
Comedy	45	295
Comedy	45	296
Drama	45	303
Crime	45	186
Adventure	45	125
Action	45	229
Action	45	230
Comedy	44	339
Animation	44	47
Adventure	44	157
Drama	44	358
Adventure	44	163
Crime	44	233
Biography	44	-8
Animation	44	96
Action	44	291
Drama	44	201
Drama	44	-8
Drama	44	-16
Animation	44	118
Drama	44	-17
Drama	44	222
Animation	44	131
Action	44	322
Animation	44	144
Adventure	44	58
Drama	44	257
Animation	44	170
Drama	44	277
Crime	44	151
Crime	44	164
Action	44	386
Drama	44	297
Horror	44	122
Adventure	44	111
Crime	44	196
Crime	44	197
Action	44	215
Horror	44	148
Adventure	43	146
Adventure	43	151
Adventure	43	155
Animation	43	69
Action	43	263
Adventure	43	183
Biography	43	-4
Action	43	294
Animation	43	125
Drama	43	-24
Drama	43	223
Animation	43	132
Comedy	43	237
Drama	43	243
Adventure	43	50
Drama	43	248
Comedy	43	244
Adventure	43	59
Drama	43	259
Horror	43	88
Comedy	43	263
Drama	43	273
Comedy	43	274
Horror	43	104
Horror	43	112
Animation	43	-5
Comedy	43	304
Drama	43	311
Comedy	43	311
Horror	43	149
Adventure	43	138
Comedy	42	352
Family	42	0
Drama	42	208
Action	42	307
Comedy	42	-13
Drama	42	217
Action	42	311
Action	42	314
Action	42	315
Biography	42	247
Drama	42	228
Action	42	319
Action	42	328
Animation	42	140
Action	42	330
Horror	42	65
Drama	42	244
Action	42	336
Adventure	42	54
Action	42	346
Drama	42	266
Documentary	42	4
Comedy	42	273
Drama	42	284
Horror	42	120
Action	42	401
Adventure	42	119
Comedy	42	332
Comedy	41	351
Adventure	41	162
Drama	41	373
